" ""27147""","Steele, MN",Real GDP (thousands of chained 2017 dollars) ,2114552,2114552
" ""27149""","Stevens, MN",Real GDP (thousands of chained 2017 dollars) ,634462,634462
" ""27151""","Swift, MN",Real GDP (thousands of chained 2017 dollars) ,576188,576188
" ""27153""","Todd, MN",Real GDP (thousands of chained 2017 dollars) ,780062,780062
" ""27155""","Traverse, MN",Real GDP (thousands of chained 2017 dollars) ,223058,223058
" ""27157""","Wabasha, MN",Real GDP (thousands of chained 2017 dollars) ,780254,780254
" ""27159""","Wadena, MN",Real GDP (thousands of chained 2017 dollars) ,495880,495880
" ""27161""","Waseca, MN",Real GDP (thousands of chained 2017 dollars) ,779413,779413
" ""27163""","Washington, MN",Real GDP (thousands of chained 2017 dollars) ,11490276,11490276
" ""27165""","Watonwan, MN",Real GDP (thousands of chained 2017 dollars) ,465949,465949
" ""27167""","Wilkin, MN",Real GDP (thousands of chained 2017 dollars) ,329293,329293
" ""27169""","Winona, MN",Real GDP (thousands of chained 2017 dollars) ,2365609,2365609
" ""27171""","Wright, MN",Real GDP (thousands of chained 2017 dollars) ,5161577,5161577
" ""27173""","Yellow Medicine, MN",Real GDP (thousands of chained 2017 dollars) ,515955,515955
" ""28000""",Mississippi,Real GDP (thousands of chained 2017 dollars) ,114152942,114152942
" ""28001""","Adams, MS",Real GDP (thousands of chained 2017 dollars) ,906785,906785
" ""28003""","Alcorn, MS",Real GDP (thousands of chained 2017 dollars) ,1287599,1287599
" ""28005""","Amite, MS",Real GDP (thousands of chained 2017 dollars) ,246035,246035
" ""28007""","Attala, MS",Real GDP (thousands of chained 2017 dollars) ,568007,568007
" ""28009""","Benton, MS",Real GDP (thousands of chained 2017 dollars) ,302851,302851
" ""28011""","Bolivar, MS",Real GDP (thousands of chained 2017 dollars) ,932015,932015
" ""28013""","Calhoun, MS",Real GDP (thousands of chained 2017 dollars) ,277152,277152
" ""28015""","Carroll, MS",Real GDP (thousands of chained 2017 dollars) ,102959,102959
" ""28017""","Chickasaw, MS",Real GDP (thousands of chained 2017 dollars) ,439523,439523
" ""28019""","Choctaw, MS",Real GDP (thousands of chained 2017 dollars) ,728729,728729
" ""28021""","Claiborne, MS",Real GDP (thousands of chained 2017 dollars) ,652425,652425
" ""28023""","Clarke, MS",Real GDP (thousands of chained 2017 dollars) ,265893,265893
" ""28025""","Clay, MS",Real GDP (thousands of chained 2017 dollars) ,527481,527481
" ""28027""","Coahoma, MS",Real GDP (thousands of chained 2017 dollars) ,662374,662374
" ""28029""","Copiah, MS",Real GDP (thousands of chained 2017 dollars) ,696154,696154
" ""28031""","Covington, MS",Real GDP (thousands of chained 2017 dollars) ,698502,698502
" ""28033""","DeSoto, MS",Real GDP (thousands of chained 2017 dollars) ,6677482,6677482
" ""28035""","Forrest, MS",Real GDP (thousands of chained 2017 dollars) ,3649577,3649577
" ""28037""","Franklin, MS",Real GDP (thousands of chained 2017 dollars) ,196485,196485
" ""28039""","George, MS",Real GDP (thousands of chained 2017 dollars) ,460959,460959
" ""28041""","Greene, MS",Real GDP (thousands of chained 2017 dollars) ,154676,154676
" ""28043""","Grenada, MS",Real GDP (thousands of chained 2017 dollars) ,927055,927055
" ""28045""","Hancock, MS",Real GDP (thousands of chained 2017 dollars) ,1673685,1673685
" ""28047""","Harrison, MS",Real GDP (thousands of chained 2017 dollars) ,9584534,9584534
" ""28049""","Hinds, MS",Real GDP (thousands of chained 2017 dollars) ,12222322,12222322
" ""28051""","Holmes, MS",Real GDP (thousands of chained 2017 dollars) ,274444,274444
" ""28053""","Humphreys, MS",Real GDP (thousands of chained 2017 dollars) ,171137,171137
" ""28055""","Issaquena, MS",Real GDP (thousands of chained 2017 dollars) ,19267,19267
" ""28057""","Itawamba, MS",Real GDP (thousands of chained 2017 dollars) ,562428,562428
" ""28059""","Jackson, MS",Real GDP (thousands of chained 2017 dollars) ,7098762,7098762
" ""28061""","Jasper, MS",Real GDP (thousands of chained 2017 dollars) ,457165,457165
" ""28063""","Jefferson, MS",Real GDP (thousands of chained 2017 dollars) ,94431,94431
" ""28065""","Jefferson Davis, MS",Real GDP (thousands of chained 2017 dollars) ,158532,158532
" ""28067""","Jones, MS",Real GDP (thousands of chained 2017 dollars) ,2636142,2636142
" ""28069""","Kemper, MS",Real GDP (thousands of chained 2017 dollars) ,314679,314679
" ""28071""","Lafayette, MS",Real GDP (thousands of chained 2017 dollars) ,2280150,2280150
" ""28073""","Lamar, MS",Real GDP (thousands of chained 2017 dollars) ,1883124,1883124
" ""28075""","Lauderdale, MS",Real GDP (thousands of chained 2017 dollars) ,3346698,3346698
" ""28077""","Lawrence, MS",Real GDP (thousands of chained 2017 dollars) ,343094,343094
" ""28079""","Leake, MS",Real GDP (thousands of chained 2017 dollars) ,641847,641847
" ""28081""","Lee, MS",Real GDP (thousands of chained 2017 dollars) ,4950249,4950249
" ""28083""","Leflore, MS",Real GDP (thousands of chained 2017 dollars) ,1149227,1149227
" ""28085""","Lincoln, MS",Real GDP (thousands of chained 2017 dollars) ,1139131,1139131
" ""28087""","Lowndes, MS",Real GDP (thousands of chained 2017 dollars) ,2995062,2995062
" ""28089""","Madison, MS",Real GDP (thousands of chained 2017 dollars) ,7137527,7137527
" ""28091""","Marion, MS",Real GDP (thousands of chained 2017 dollars) ,801416,801416
" ""28093""","Marshall, MS",Real GDP (thousands of chained 2017 dollars) ,805247,805247
" ""28095""","Monroe, MS",Real GDP (thousands of chained 2017 dollars) ,939838,939838
" ""28097""","Montgomery, MS",Real GDP (thousands of chained 2017 dollars) ,191506,191506
" ""28099""","Neshoba, MS",Real GDP (thousands of chained 2017 dollars) ,1098891,1098891
" ""28101""","Newton, MS",Real GDP (thousands of chained 2017 dollars) ,505405,505405
" ""28103""","Noxubee, MS",Real GDP (thousands of chained 2017 dollars) ,233206,233206
" ""28105""","Oktibbeha, MS",Real GDP (thousands of chained 2017 dollars) ,1862002,1862002
" ""28107""","Panola, MS",Real GDP (thousands of chained 2017 dollars) ,1056342,1056342
" ""28109""","Pearl River, MS",Real GDP (thousands of chained 2017 dollars) ,1035016,1035016
" ""28111""","Perry, MS",Real GDP (thousands of chained 2017 dollars) ,306460,306460
" ""28113""","Pike, MS",Real GDP (thousands of chained 2017 dollars) ,1120966,1120966
" ""28115""","Pontotoc, MS",Real GDP (thousands of chained 2017 dollars) ,941666,941666
" ""28117""","Prentiss, MS",Real GDP (thousands of chained 2017 dollars) ,590942,590942
" ""28119""","Quitman, MS",Real GDP (thousands of chained 2017 dollars) ,87960,87960
" ""28121""","Rankin, MS",Real GDP (thousands of chained 2017 dollars) ,7051468,7051468
" ""28123""","Scott, MS",Real GDP (thousands of chained 2017 dollars) ,1102518,1102518
" ""28125""","Sharkey, MS",Real GDP (thousands of chained 2017 dollars) ,75856,75856
" ""28127""","Simpson, MS",Real GDP (thousands of chained 2017 dollars) ,632880,632880
" ""28129""","Smith, MS",Real GDP (thousands of chained 2017 dollars) ,395581,395581
" ""28131""","Stone, MS",Real GDP (thousands of chained 2017 dollars) ,390371,390371
" ""28133""","Sunflower, MS",Real GDP (thousands of chained 2017 dollars) ,608306,608306
" ""28135""","Tallahatchie, MS",Real GDP (thousands of chained 2017 dollars) ,254212,254212
" ""28137""","Tate, MS",Real GDP (thousands of chained 2017 dollars) ,512204,512204
" ""28139""","Tippah, MS",Real GDP (thousands of chained 2017 dollars) ,628280,628280
" ""28141""","Tishomingo, MS",Real GDP (thousands of chained 2017 dollars) ,594734,594734
" ""28143""","Tunica, MS",Real GDP (thousands of chained 2017 dollars) ,528272,528272
" ""28145""","Union, MS",Real GDP (thousands of chained 2017 dollars) ,1118278,1118278
" ""28147""","Walthall, MS",Real GDP (thousands of chained 2017 dollars) ,259105,259105
" ""28149""","Warren, MS",Real GDP (thousands of chained 2017 dollars) ,2232602,2232602
" ""28151""","Washington, MS",Real GDP (thousands of chained 2017 dollars) ,1332733,1332733
" ""28153""","Wayne, MS",Real GDP (thousands of chained 2017 dollars) ,617692,617692
" ""28155""","Webster, MS",Real GDP (thousands of chained 2017 dollars) ,197222,197222
" ""28157""","Wilkinson, MS",Real GDP (thousands of chained 2017 dollars) ,146535,146535
" ""28159""","Winston, MS",Real GDP (thousands of chained 2017 dollars) ,501584,501584
" ""28161""","Yalobusha, MS",Real GDP (thousands of chained 2017 dollars) ,309042,309042
" ""28163""","Yazoo, MS",Real GDP (thousands of chained 2017 dollars) ,673400,673400
" ""29000""",Missouri,Real GDP (thousands of chained 2017 dollars) ,336625841,336625841
" ""29001""","Adair, MO",Real GDP (thousands of chained 2017 dollars) ,815522,815522
" ""29003""","Andrew, MO",Real GDP (thousands of chained 2017 dollars) ,303545,303545
" ""29005""","Atchison, MO",Real GDP (thousands of chained 2017 dollars) ,389385,389385
" ""29007""","Audrain, MO",Real GDP (thousands of chained 2017 dollars) ,837423,837423
" ""29009""","Barry, MO",Real GDP (thousands of chained 2017 dollars) ,1660207,1660207
" ""29011""","Barton, MO",Real GDP (thousands of chained 2017 dollars) ,384418,384418
" ""29013""","Bates, MO",Real GDP (thousands of chained 2017 dollars) ,427801,427801
" ""29015""","Benton, MO",Real GDP (thousands of chained 2017 dollars) ,418988,418988
" ""29017""","Bollinger, MO",Real GDP (thousands of chained 2017 dollars) ,185172,185172
" ""29019""","Boone, MO",Real GDP (thousands of chained 2017 dollars) ,9936865,9936865
" ""29021""","Buchanan, MO",Real GDP (thousands of chained 2017 dollars) ,4852606,4852606
" ""29023""","Butler, MO",Real GDP (thousands of chained 2017 dollars) ,1478074,1478074
" ""29025""","Caldwell, MO",Real GDP (thousands of chained 2017 dollars) ,213527,213527
" ""29027""","Callaway, MO",Real GDP (thousands of chained 2017 dollars) ,1795547,1795547
" ""29029""","Camden, MO",Real GDP (thousands of chained 2017 dollars) ,1624353,1624353
" ""29031""","Cape Girardeau, MO",Real GDP (thousands of chained 2017 dollars) ,4097673,4097673
" ""29033""","Carroll, MO",Real GDP (thousands of chained 2017 dollars) ,324212,324212
" ""29035""","Carter, MO",Real GDP (thousands of chained 2017 dollars) ,121137,121137
" ""29037""","Cass, MO",Real GDP (thousands of chained 2017 dollars) ,2910435,2910435
" ""29039""","Cedar, MO",Real GDP (thousands of chained 2017 dollars) ,299419,299419
" ""29041""","Chariton, MO",Real GDP (thousands of chained 2017 dollars) ,253716,253716
" ""29043""","Christian, MO",Real GDP (thousands of chained 2017 dollars) ,1926203,1926203
" ""29045""","Clark, MO",Real GDP (thousands of chained 2017 dollars) ,148321,148321
" ""29047""","Clay, MO",Real GDP (thousands of chained 2017 dollars) ,13971675,13971675
" ""29049""","Clinton, MO",Real GDP (thousands of chained 2017 dollars) ,404845,404845
" ""29051""","Cole, MO",Real GDP (thousands of chained 2017 dollars) ,5367545,5367545
" ""29053""","Cooper, MO",Real GDP (thousands of chained 2017 dollars) ,453550,453550
" ""29055""","Crawford, MO",Real GDP (thousands of chained 2017 dollars) ,662386,662386
" ""29057""","Dade, MO",Real GDP (thousands of chained 2017 dollars) ,188204,188204
" ""29059""","Dallas, MO",Real GDP (thousands of chained 2017 dollars) ,271623,271623
" ""29061""","Daviess, MO",Real GDP (thousands of chained 2017 dollars) ,145140,145140
" ""29063""","DeKalb, MO",Real GDP (thousands of chained 2017 dollars) ,314400,314400
" ""29065""","Dent, MO",Real GDP (thousands of chained 2017 dollars) ,330170,330170
" ""29067""","Douglas, MO",Real GDP (thousands of chained 2017 dollars) ,219452,219452
" ""29069""","Dunklin, MO",Real GDP (thousands of chained 2017 dollars) ,747634,747634
" ""29071""","Franklin, MO",Real GDP (thousands of chained 2017 dollars) ,4821634,4821634
" ""29073""","Gasconade, MO",Real GDP (thousands of chained 2017 dollars) ,436958,436958
" ""29075""","Gentry, MO",Real GDP (thousands of chained 2017 dollars) ,183002,183002
" ""29077""","Greene, MO",Real GDP (thousands of chained 2017 dollars) ,18315179,18315179
" ""29079""","Grundy, MO",Real GDP (thousands of chained 2017 dollars) ,284428,284428
" ""29081""","Harrison, MO",Real GDP (thousands of chained 2017 dollars) ,231470,231470
" ""29083""","Henry, MO",Real GDP (thousands of chained 2017 dollars) ,742921,742921
" ""29085""","Hickory, MO",Real GDP (thousands of chained 2017 dollars) ,152315,152315
" ""29087""","Holt, MO",Real GDP (thousands of chained 2017 dollars) ,193448,193448
" ""29089""","Howard, MO",Real GDP (thousands of chained 2017 dollars) ,221457,221457
" ""29091""","Howell, MO",Real GDP (thousands of chained 2017 dollars) ,1258598,1258598
" ""29093""","Iron, MO",Real GDP (thousands of chained 2017 dollars) ,352367,352367
" ""29095""","Jackson, MO",Real GDP (thousands of chained 2017 dollars) ,49964326,49964326
" ""29097""","Jasper, MO",Real GDP (thousands of chained 2017 dollars) ,5502078,5502078
" ""29099""","Jefferson, MO",Real GDP (thousands of chained 2017 dollars) ,5226323,5226323
" ""29101""","Johnson, MO",Real GDP (thousands of chained 2017 dollars) ,1891428,1891428
" ""29103""","Knox, MO",Real GDP (thousands of chained 2017 dollars) ,109826,109826
" ""29105""","Laclede, MO",Real GDP (thousands of chained 2017 dollars) ,1377617,1377617
" ""29107""","Lafayette, MO",Real GDP (thousands of chained 2017 dollars) ,851202,851202
" ""29109""","Lawrence, MO",Real GDP (thousands of chained 2017 dollars) ,967551,967551
" ""29111""","Lewis, MO",Real GDP (thousands of chained 2017 dollars) ,230497,230497
" ""29113""","Lincoln, MO",Real GDP (thousands of chained 2017 dollars) ,1264990,1264990
" ""29115""","Linn, MO",Real GDP (thousands of chained 2017 dollars) ,384052,384052
" ""29117""","Livingston, MO",Real GDP (thousands of chained 2017 dollars) ,552579,552579
" ""29119""","McDonald, MO",Real GDP (thousands of chained 2017 dollars) ,851075,851075
" ""29121""","Macon, MO",Real GDP (thousands of chained 2017 dollars) ,570450,570450
" ""29123""","Madison, MO",Real GDP (thousands of chained 2017 dollars) ,265790,265790
" ""29125""","Maries, MO",Real GDP (thousands of chained 2017 dollars) ,171065,171065
" ""29127""","Marion, MO",Real GDP (thousands of chained 2017 dollars) ,1193951,1193951
" ""29129""","Mercer, MO",Real GDP (thousands of chained 2017 dollars) ,79127,79127
" ""29131""","Miller, MO",Real GDP (thousands of chained 2017 dollars) ,691979,691979
" ""29133""","Mississippi, MO",Real GDP (thousands of chained 2017 dollars) ,332666,332666
" ""29135""","Moniteau, MO",Real GDP (thousands of chained 2017 dollars) ,468932,468932
" ""29137""","Monroe, MO",Real GDP (thousands of chained 2017 dollars) ,177221,177221
" ""29139""","Montgomery, MO",Real GDP (thousands of chained 2017 dollars) ,342824,342824
" ""29141""","Morgan, MO",Real GDP (thousands of chained 2017 dollars) ,573602,573602
" ""29143""","New Madrid, MO",Real GDP (thousands of chained 2017 dollars) ,1081272,1081272
" ""29145""","Newton, MO",Real GDP (thousands of chained 2017 dollars) ,2221762,2221762
" ""29147""","Nodaway, MO",Real GDP (thousands of chained 2017 dollars) ,726138,726138
" ""29149""","Oregon, MO",Real GDP (thousands of chained 2017 dollars) ,194810,194810
" ""29151""","Osage, MO",Real GDP (thousands of chained 2017 dollars) ,418767,418767
" ""29153""","Ozark, MO",Real GDP (thousands of chained 2017 dollars) ,142828,142828
" ""29155""","Pemiscot, MO",Real GDP (thousands of chained 2017 dollars) ,409301,409301
" ""29157""","Perry, MO",Real GDP (thousands of chained 2017 dollars) ,938043,938043
" ""29159""","Pettis, MO",Real GDP (thousands of chained 2017 dollars) ,1843954,1843954
" ""29161""","Phelps, MO",Real GDP (thousands of chained 2017 dollars) ,1561750,1561750
" ""29163""","Pike, MO",Real GDP (thousands of chained 2017 dollars) ,506623,506623
" ""29165""","Platte, MO",Real GDP (thousands of chained 2017 dollars) ,7461335,7461335
" ""29167""","Polk, MO",Real GDP (thousands of chained 2017 dollars) ,839932,839932
" ""29169""","Pulaski, MO",Real GDP (thousands of chained 2017 dollars) ,2142723,2142723
" ""29171""","Putnam, MO",Real GDP (thousands of chained 2017 dollars) ,96532,96532
" ""29173""","Ralls, MO",Real GDP (thousands of chained 2017 dollars) ,650285,650285
" ""29175""","Randolph, MO",Real GDP (thousands of chained 2017 dollars) ,1282147,1282147
" ""29177""","Ray, MO",Real GDP (thousands of chained 2017 dollars) ,469724,469724
" ""29179""","Reynolds, MO",Real GDP (thousands of chained 2017 dollars) ,203554,203554
" ""29181""","Ripley, MO",Real GDP (thousands of chained 2017 dollars) ,211822,211822
" ""29183""","St. Charles, MO",Real GDP (thousands of chained 2017 dollars) ,19428800,19428800
" ""29185""","St. Clair, MO",Real GDP (thousands of chained 2017 dollars) ,162959,162959
" ""29186""","Ste. Genevieve, MO",Real GDP (thousands of chained 2017 dollars) ,650945,650945
" ""29187""","St. Francois, MO",Real GDP (thousands of chained 2017 dollars) ,1750515,1750515
" ""29189""","St. Louis, MO",Real GDP (thousands of chained 2017 dollars) ,88661082,88661082
" ""29195""","Saline, MO",Real GDP (thousands of chained 2017 dollars) ,920474,920474
" ""29197""","Schuyler, MO",Real GDP (thousands of chained 2017 dollars) ,111011,111011
" ""29199""","Scotland, MO",Real GDP (thousands of chained 2017 dollars) ,138374,138374
" ""29201""","Scott, MO",Real GDP (thousands of chained 2017 dollars) ,1665784,1665784
" ""29203""","Shannon, MO",Real GDP (thousands of chained 2017 dollars) ,133416,133416
" ""29205""","Shelby, MO",Real GDP (thousands of chained 2017 dollars) ,166580,166580
" ""29207""","Stoddard, MO",Real GDP (thousands of chained 2017 dollars) ,1161779,1161779
" ""29209""","Stone, MO",Real GDP (thousands of chained 2017 dollars) ,766437,766437
" ""29211""","Sullivan, MO",Real GDP (thousands of chained 2017 dollars) ,382349,382349
" ""29213""","Taney, MO",Real GDP (thousands of chained 2017 dollars) ,2716742,2716742
" ""29215""","Texas, MO",Real GDP (thousands of chained 2017 dollars) ,503263,503263
" ""29217""","Vernon, MO",Real GDP (thousands of chained 2017 dollars) ,778907,778907
" ""29219""","Warren, MO",Real GDP (thousands of chained 2017 dollars) ,871825,871825
" ""29221""","Washington, MO",Real GDP (thousands of chained 2017 dollars) ,405056,405056
" ""29223""","Wayne, MO",Real GDP (thousands of chained 2017 dollars) ,210024,210024
" ""29225""","Webster, MO",Real GDP (thousands of chained 2017 dollars) ,879536,879536
" ""29227""","Worth, MO",Real GDP (thousands of chained 2017 dollars) ,36878,36878
" ""29229""","Wright, MO",Real GDP (thousands of chained 2017 dollars) ,429003,429003
" ""29510""","St. Louis (Independent City), MO",Real GDP (thousands of chained 2017 dollars) ,30737561,30737561
" ""30000""",Montana,Real GDP (thousands of chained 2017 dollars) ,53983386,53983386
" ""30001""","Beaverhead, MT",Real GDP (thousands of chained 2017 dollars) ,433196,433196
" ""30003""","Big Horn, MT",Real GDP (thousands of chained 2017 dollars) ,856281,856281
" ""30005""","Blaine, MT",Real GDP (thousands of chained 2017 dollars) ,176934,176934
" ""30007""","Broadwater, MT",Real GDP (thousands of chained 2017 dollars) ,185435,185435
" ""30009""","Carbon, MT",Real GDP (thousands of chained 2017 dollars) ,397474,397474
" ""30011""","Carter, MT",Real GDP (thousands of chained 2017 dollars) ,31507,31507
" ""30013""","Cascade, MT",Real GDP (thousands of chained 2017 dollars) ,3857222,3857222
" ""30015""","Chouteau, MT",Real GDP (thousands of chained 2017 dollars) ,307516,307516
" ""30017""","Custer, MT",Real GDP (thousands of chained 2017 dollars) ,482978,482978
" ""30019""","Daniels, MT",Real GDP (thousands of chained 2017 dollars) ,104471,104471
" ""30021""","Dawson, MT",Real GDP (thousands of chained 2017 dollars) ,397851,397851
" ""30023""","Deer Lodge, MT",Real GDP (thousands of chained 2017 dollars) ,305361,305361
" ""30025""","Fallon, MT",Real GDP (thousands of chained 2017 dollars) ,154580,154580
" ""30027""","Fergus, MT",Real GDP (thousands of chained 2017 dollars) ,480056,480056
" ""30029""","Flathead, MT",Real GDP (thousands of chained 2017 dollars) ,4887979,4887979
" ""30031""","Gallatin, MT",Real GDP (thousands of chained 2017 dollars) ,8002992,8002992
" ""30033""","Garfield, MT",Real GDP (thousands of chained 2017 dollars) ,39304,39304
" ""30035""","Glacier, MT",Real GDP (thousands of chained 2017 dollars) ,448496,448496
" ""30037""","Golden Valley, MT",Real GDP (thousands of chained 2017 dollars) ,23099,23099
" ""30039""","Granite, MT",Real GDP (thousands of chained 2017 dollars) ,109376,109376
" ""30041""","Hill, MT",Real GDP (thousands of chained 2017 dollars) ,794281,794281
" ""30043""","Jefferson, MT",Real GDP (thousands of chained 2017 dollars) ,261476,261476
" ""30045""","Judith Basin, MT",Real GDP (thousands of chained 2017 dollars) ,90723,90723
" ""30047""","Lake, MT",Real GDP (thousands of chained 2017 dollars) ,964311,964311
" ""30049""","Lewis and Clark, MT",Real GDP (thousands of chained 2017 dollars) ,3904891,3904891
" ""30051""","Liberty, MT",Real GDP (thousands of chained 2017 dollars) ,232602,232602
" ""30053""","Lincoln, MT",Real GDP (thousands of chained 2017 dollars) ,604967,604967
" ""30055""","McCone, MT",Real GDP (thousands of chained 2017 dollars) ,89836,89836
" ""30057""","Madison, MT",Real GDP (thousands of chained 2017 dollars) ,562332,562332
" ""30059""","Meagher, MT",Real GDP (thousands of chained 2017 dollars) ,57973,57973
" ""30061""","Mineral, MT",Real GDP (thousands of chained 2017 dollars) ,114132,114132
" ""30063""","Missoula, MT",Real GDP (thousands of chained 2017 dollars) ,6517231,6517231
" ""30065""","Musselshell, MT",Real GDP (thousands of chained 2017 dollars) ,337121,337121
" ""30067""","Park, MT",Real GDP (thousands of chained 2017 dollars) ,701633,701633
" ""30069""","Petroleum, MT",Real GDP (thousands of chained 2017 dollars) ,11482,11482
" ""30071""","Phillips, MT",Real GDP (thousands of chained 2017 dollars) ,132111,132111
" ""30073""","Pondera, MT",Real GDP (thousands of chained 2017 dollars) ,253852,253852
" ""30075""","Powder River, MT",Real GDP (thousands of chained 2017 dollars) ,112785,112785
" ""30077""","Powell, MT",Real GDP (thousands of chained 2017 dollars) ,218877,218877
" ""30079""","Prairie, MT",Real GDP (thousands of chained 2017 dollars) ,37187,37187
" ""30081""","Ravalli, MT",Real GDP (thousands of chained 2017 dollars) ,1324872,1324872
" ""30083""","Richland, MT",Real GDP (thousands of chained 2017 dollars) ,737571,737571
" ""30085""","Roosevelt, MT",Real GDP (thousands of chained 2017 dollars) ,403322,403322
" ""30087""","Rosebud, MT",Real GDP (thousands of chained 2017 dollars) ,714253,714253
" ""30089""","Sanders, MT",Real GDP (thousands of chained 2017 dollars) ,389198,389198
" ""30091""","Sheridan, MT",Real GDP (thousands of chained 2017 dollars) ,154343,154343
" ""30093""","Silver Bow, MT",Real GDP (thousands of chained 2017 dollars) ,1563492,1563492
" ""30095""","Stillwater, MT",Real GDP (thousands of chained 2017 dollars) ,626043,626043
" ""30097""","Sweet Grass, MT",Real GDP (thousands of chained 2017 dollars) ,241870,241870
" ""30099""","Teton, MT",Real GDP (thousands of chained 2017 dollars) ,254120,254120
" ""30101""","Toole, MT",Real GDP (thousands of chained 2017 dollars) ,352212,352212
" ""30103""","Treasure, MT",Real GDP (thousands of chained 2017 dollars) ,47738,47738
" ""30105""","Valley, MT",Real GDP (thousands of chained 2017 dollars) ,337545,337545
" ""30107""","Wheatland, MT",Real GDP (thousands of chained 2017 dollars) ,78724,78724
" ""30109""","Wibaux, MT",Real GDP (thousands of chained 2017 dollars) ,37868,37868
" ""30111""","Yellowstone, MT",Real GDP (thousands of chained 2017 dollars) ,9135644,9135644
" ""31000""",Nebraska,Real GDP (thousands of chained 2017 dollars) ,137078056,137078056
" ""31001""","Adams, NE",Real GDP (thousands of chained 2017 dollars) ,2038108,2038108
" ""31003""","Antelope, NE",Real GDP (thousands of chained 2017 dollars) ,519369,519369
" ""31005""","Arthur, NE",Real GDP (thousands of chained 2017 dollars) ,11446,11446
" ""31007""","Banner, NE",Real GDP (thousands of chained 2017 dollars) ,31932,31932
" ""31009""","Blaine, NE",Real GDP (thousands of chained 2017 dollars) ,19201,19201
" ""31011""","Boone, NE",Real GDP (thousands of chained 2017 dollars) ,365760,365760
" ""31013""","Box Butte, NE",Real GDP (thousands of chained 2017 dollars) ,532689,532689
" ""31015""","Boyd, NE",Real GDP (thousands of chained 2017 dollars) ,118758,118758
" ""31017""","Brown, NE",Real GDP (thousands of chained 2017 dollars) ,170872,170872
" ""31019""","Buffalo, NE",Real GDP (thousands of chained 2017 dollars) ,3554707,3554707
" ""31021""","Burt, NE",Real GDP (thousands of chained 2017 dollars) ,288636,288636
" ""31023""","Butler, NE",Real GDP (thousands of chained 2017 dollars) ,347747,347747
" ""31025""","Cass, NE",Real GDP (thousands of chained 2017 dollars) ,810522,810522
" ""31027""","Cedar, NE",Real GDP (thousands of chained 2017 dollars) ,435272,435272
" ""31029""","Chase, NE",Real GDP (thousands of chained 2017 dollars) ,323912,323912
" ""31031""","Cherry, NE",Real GDP (thousands of chained 2017 dollars) ,244740,244740
" ""31033""","Cheyenne, NE",Real GDP (thousands of chained 2017 dollars) ,523612,523612
" ""31035""","Clay, NE",Real GDP (thousands of chained 2017 dollars) ,284866,284866
" ""31037""","Colfax, NE",Real GDP (thousands of chained 2017 dollars) ,802463,802463
" ""31039""","Cuming, NE",Real GDP (thousands of chained 2017 dollars) ,710029,710029
" ""31041""","Custer, NE",Real GDP (thousands of chained 2017 dollars) ,631227,631227
" ""31043""","Dakota, NE",Real GDP (thousands of chained 2017 dollars) ,1829390,1829390
" ""31045""","Dawes, NE",Real GDP (thousands of chained 2017 dollars) ,265177,265177
" ""31047""","Dawson, NE",Real GDP (thousands of chained 2017 dollars) ,1655914,1655914
" ""31049""","Deuel, NE",Real GDP (thousands of chained 2017 dollars) ,85853,85853
" ""31051""","Dixon, NE",Real GDP (thousands of chained 2017 dollars) ,331328,331328
" ""31053""","Dodge, NE",Real GDP (thousands of chained 2017 dollars) ,2331882,2331882
" ""31055""","Douglas, NE",Real GDP (thousands of chained 2017 dollars) ,54583264,54583264
" ""31057""","Dundy, NE",Real GDP (thousands of chained 2017 dollars) ,165200,165200
" ""31059""","Fillmore, NE",Real GDP (thousands of chained 2017 dollars) ,386930,386930
" ""31061""","Franklin, NE",Real GDP (thousands of chained 2017 dollars) ,86662,86662
" ""31063""","Frontier, NE",Real GDP (thousands of chained 2017 dollars) ,108645,108645
" ""31065""","Furnas, NE",Real GDP (thousands of chained 2017 dollars) ,273618,273618
" ""31067""","Gage, NE",Real GDP (thousands of chained 2017 dollars) ,1034811,1034811
" ""31069""","Garden, NE",Real GDP (thousands of chained 2017 dollars) ,67287,67287
" ""31071""","Garfield, NE",Real GDP (thousands of chained 2017 dollars) ,68758,68758
" ""31073""","Gosper, NE",Real GDP (thousands of chained 2017 dollars) ,91095,91095
" ""31075""","Grant, NE",Real GDP (thousands of chained 2017 dollars) ,19995,19995
" ""31077""","Greeley, NE",Real GDP (thousands of chained 2017 dollars) ,97113,97113
" ""31079""","Hall, NE",Real GDP (thousands of chained 2017 dollars) ,3841712,3841712
" ""31081""","Hamilton, NE",Real GDP (thousands of chained 2017 dollars) ,677330,677330
" ""31083""","Harlan, NE",Real GDP (thousands of chained 2017 dollars) ,162862,162862
" ""31085""","Hayes, NE",Real GDP (thousands of chained 2017 dollars) ,74342,74342
" ""31087""","Hitchcock, NE",Real GDP (thousands of chained 2017 dollars) ,157425,157425
" ""31089""","Holt, NE",Real GDP (thousands of chained 2017 dollars) ,614363,614363
" ""31091""","Hooker, NE",Real GDP (thousands of chained 2017 dollars) ,26178,26178
" ""31093""","Howard, NE",Real GDP (thousands of chained 2017 dollars) ,206730,206730
" ""31095""","Jefferson, NE",Real GDP (thousands of chained 2017 dollars) ,446844,446844
" ""31097""","Johnson, NE",Real GDP (thousands of chained 2017 dollars) ,186214,186214
" ""31099""","Kearney, NE",Real GDP (thousands of chained 2017 dollars) ,319566,319566
