Program,Year,Period,Week Ending,Geo Level,State,State ANSIS,Ag District,Ag District Code,County,County ANSIS,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Sheep Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,WASHINGTON,163,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,39,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,BELTRAMI,7,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,CASS,21,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,HUBBARD,57,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,ITASCA,61,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,25,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHEAST,30,LAKE,75,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHEAST,30,ST. LOUIS,137,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,39,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,BECKER,5,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,CLAY,27,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,CLEARWATER,29,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,29,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,KITTSON,69,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,MAHNOMEN,87,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,NORMAN,107,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,PENNINGTON,113,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,POLK,119,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,RED LAKE,125,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,NORTHWEST,10,ROSEAU,135,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BLUE EARTH,13,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,27,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BROWN,15,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FARIBAULT,43,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FREEBORN,47,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,27,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,LE SUEUR,79,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,22,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,MARTIN,91,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,NICOLLET,103,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,22,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,RICE,131,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,38,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,STEELE,147,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WASECA,161,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WATONWAN,165,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,DAKOTA,37,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,52,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,DODGE,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,FILLMORE,45,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,74,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,GOODHUE,49,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,81,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,HOUSTON,55,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,MOWER,99,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,OLMSTED,109,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,24,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,WABASHA,157,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,30,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHEAST,90,WINONA,169,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,33,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,COTTONWOOD,33,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,JACKSON,63,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,LINCOLN,81,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,LYON,83,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,38,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,MURRAY,101,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,NOBLES,105,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,PIPESTONE,117,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,40,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,REDWOOD,127,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,SOUTHWEST,70,ROCK,133,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,BIG STONE,11,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,CHIPPEWA,23,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,DOUGLAS,41,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,GRANT,51,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,OTTER TAIL,111,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,84,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,POPE,121,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,STEVENS,149,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,SWIFT,151,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,TRAVERSE,155,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,WILKIN,167,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,23.6
CENSUS,2022,END OF DEC,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,YELLOW MEDICINE,173,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,35,23.6
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,ATTALA,7,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,CARROLL,15,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,CHOCTAW,19,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,HOLMES,51,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,LEAKE,79,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,MADISON,89,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,MONTGOMERY,97,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,RANKIN,121,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,CENTRAL,50,SCOTT,123,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CLAY,25,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,KEMPER,69,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NESHOBA,99,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NOXUBEE,103,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,OKTIBBEHA,105,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,WINSTON,159,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,GRENADA,43,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,LAFAYETTE,71,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,24,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,MARSHALL,93,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,YALOBUSHA,161,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ALCORN,3,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PONTOTOC,115,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,27,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,30,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TIPPAH,139,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TISHOMINGO,141,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,UNION,145,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,COVINGTON,31,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,JEFFERSON DAVIS,65,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAMAR,73,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAWRENCE,77,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,MARION,91,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,PIKE,113,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SIMPSON,127,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,SMITH,129,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,WALTHALL,147,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,CLARKE,23,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,FORREST,35,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GEORGE,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,GREENE,41,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,27,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HANCOCK,45,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,21,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JACKSON,59,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,22,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JASPER,61,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,JONES,67,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,37.5
CENSUS,2022,END OF DEC,,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,LAUDERDALE,75,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,37.5
